City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
226,Richards Bay,ZA,-28.783,32.0377,60.85,90,19,5.57,few clouds
227,Port Elizabeth,ZA,-33.918,25.5701,55.09,81,86,5.37,light rain
228,Narsaq,GL,60.9167,-46.05,39.42,98,100,3.71,light rain
229,Pochutla,MX,15.7432,-96.4661,77.83,77,28,1.52,scattered clouds
230,Muromtsevo,RU,56.3724,75.2418,69.04,46,12,9.24,few clouds
231,Anyang,CN,36.0994,114.3289,83.8,21,8,8.32,clear sky
232,Skibbereen,IE,51.55,-9.2667,51.6,90,100,5.55,overcast clouds
233,Brae,GB,60.3964,-1.353,44.51,93,88,4.85,overcast clouds
234,Jalu,LY,29.0331,21.5482,80.22,35,0,8.46,clear sky
235,Angoche,MZ,-16.2325,39.9086,69.06,91,4,5.61,clear sky
236,Teguldet,RU,57.3064,88.1667,51.3,34,9,3.85,clear sky
237,Gamboma,CG,-1.8764,15.8644,74.73,82,94,1.45,overcast clouds
238,Thinadhoo,MV,0.5333,72.9333,83.68,72,67,19.55,broken clouds
239,Valkeala,FI,60.9401,26.7979,46.31,75,4,3.44,clear sky
240,Derzhavinsk,KZ,51.1,66.3167,71.58,36,89,9.73,overcast clouds
241,Omboue,GA,-1.5746,9.2618,75.92,94,95,6.31,overcast clouds
242,Morada Nova,BR,-5.1067,-38.3725,73.49,88,10,1.63,clear sky
243,Kutum,SD,14.2,24.6667,77.13,14,54,10.76,broken clouds
244,Yar-Sale,RU,66.8333,70.8333,46.24,58,75,5.41,broken clouds
245,Namibe,AO,-15.1961,12.1522,73.31,57,51,6.62,broken clouds
246,Ibra,OM,22.6906,58.5334,85.24,40,22,1.12,few clouds
247,Lompoc,US,34.6391,-120.4579,63.79,74,90,11.5,overcast clouds
248,Pangnirtung,CA,66.1451,-65.7125,18.68,90,8,6.22,clear sky
249,Saint George,US,37.1041,-113.5841,82.26,11,100,5.48,overcast clouds
250,Joao Camara,BR,-5.5375,-35.8197,70.81,83,13,10.29,few clouds
251,Kilrush,IE,52.6397,-9.4833,46.89,93,81,5.91,broken clouds
252,Tiksi,RU,71.6872,128.8694,35.44,86,18,9.71,few clouds
253,Bilma,NE,18.6853,12.9164,86.56,9,0,4.9,clear sky
254,Abrau-Dyurso,RU,44.69,37.59,62.06,92,71,12.97,light rain
255,Santa Teresita,PH,13.8664,120.9814,92.14,53,6,6.78,clear sky
256,Haines Junction,CA,60.7522,-137.5108,45.07,71,100,8.32,overcast clouds
257,Oliveira,BR,-20.6964,-44.8272,63.03,81,51,2.37,broken clouds
258,Virginia Beach,US,36.8529,-75.978,60.01,93,100,1.99,light rain
259,Malanje,AO,-9.5402,16.341,57.79,59,18,5.06,few clouds
260,Aguimes,ES,27.9054,-15.4461,65.03,77,20,21.85,few clouds
261,Havelock,US,34.8791,-76.9013,76.95,88,40,10.36,scattered clouds
262,Gallup,US,35.5281,-108.7426,71.02,6,1,1.99,clear sky
263,Khorinsk,RU,52.1657,109.7726,53.38,24,89,13.35,overcast clouds
264,Faya,SA,18.3851,42.4509,64.92,38,21,3.0,few clouds
265,Sambava,MG,-14.2667,50.1667,71.73,85,4,7.31,clear sky
266,Tautira,PF,-17.7333,-149.15,84.22,69,41,14.43,scattered clouds
267,Taoudenni,ML,22.6783,-3.9836,93.97,9,57,4.14,broken clouds
268,Lakhipur,IN,26.0299,90.3041,88.27,60,13,4.97,few clouds
269,Pangai,TO,-19.8,-174.35,79.79,78,16,8.59,few clouds
270,Umm Kaddadah,SD,13.6017,26.6876,86.56,15,4,19.01,clear sky
271,Tabory,RU,58.5198,64.5495,70.88,41,6,10.13,clear sky
272,Morondava,MG,-20.2833,44.2833,66.67,85,0,6.44,clear sky
273,Srivardhan,IN,18.0333,73.0167,85.33,71,88,2.73,overcast clouds
274,Vestmannaeyjar,IS,63.4427,-20.2734,45.9,92,100,33.82,moderate rain
275,Chuy,UY,-33.6971,-53.4616,42.91,69,35,10.22,scattered clouds
276,Sangmelima,CM,2.9333,11.9833,67.28,96,58,1.66,broken clouds
277,Mehamn,NO,71.0357,27.8492,40.46,88,100,26.55,overcast clouds
278,Iqaluit,CA,63.7506,-68.5145,26.33,86,75,6.91,broken clouds
279,Plavsk,RU,53.7094,37.2919,48.87,94,100,16.8,light rain
280,Vao,NC,-22.6667,167.4833,69.96,66,71,20.85,broken clouds
281,Alice Springs,AU,-23.7,133.8833,62.15,34,54,10.4,broken clouds
282,Kibaya,TZ,-5.3,36.5667,51.33,98,72,2.42,broken clouds
283,Sabancuy,MX,18.9667,-91.1833,82.51,79,16,13.96,few clouds
284,Pauri,IN,30.15,78.7833,73.9,66,0,0.27,clear sky
285,Pueblo,US,38.2545,-104.6091,67.73,67,100,3.0,overcast clouds
286,Malko Tarnovo,BG,41.9833,27.5333,51.78,79,94,1.52,overcast clouds
287,Baringo,KE,0.4667,35.9667,68.34,75,93,1.59,overcast clouds
288,Rocha,UY,-34.4833,-54.3333,43.47,62,33,11.63,scattered clouds
289,Fare,PF,-16.7,-151.0167,80.46,68,76,10.83,broken clouds
290,Nurota,UZ,40.5614,65.6886,84.29,17,0,3.42,clear sky
291,Natal,BR,-5.795,-35.2094,74.37,83,9,9.89,clear sky
292,Along,IN,28.1667,94.7667,74.12,96,100,1.28,overcast clouds
293,Hofn,IS,64.2539,-15.2082,45.03,93,100,8.86,overcast clouds
294,Salinopolis,BR,-0.6136,-47.3561,77.74,87,27,8.84,scattered clouds
295,Kondopoga,RU,62.2057,34.2614,38.3,69,6,3.74,clear sky
296,Semey,KZ,50.4111,80.2275,66.42,27,0,11.18,clear sky
297,Katsuura,JP,35.1333,140.3,78.24,75,100,4.36,overcast clouds
298,Mandera,KE,3.9366,41.867,77.36,64,84,10.2,broken clouds
299,Houma,US,29.5958,-90.7195,77.0,89,1,0.0,clear sky
300,Alofi,NU,-19.0595,-169.9187,79.81,76,59,11.18,moderate rain
301,High Rock,BS,26.6208,-78.2833,78.84,72,1,14.65,clear sky
302,Winthrop,US,42.3751,-70.9828,49.95,84,100,3.0,overcast clouds
303,Gashua,NG,12.871,11.0482,81.34,43,6,5.59,clear sky
304,Burnie,AU,-41.0667,145.9167,55.92,63,12,2.66,few clouds
305,Spearfish,US,44.4908,-103.8594,57.42,54,1,3.44,clear sky
306,Lachute,CA,45.6501,-74.3325,52.36,67,0,5.79,clear sky
307,Urumqi,CN,43.801,87.6005,72.55,33,0,9.75,clear sky
308,Fortuna,US,40.5982,-124.1573,56.66,65,90,5.01,overcast clouds
309,Ixtapa,MX,20.7,-105.2,79.23,83,1,0.0,clear sky
310,Comodoro Rivadavia,AR,-45.8667,-67.5,39.06,60,0,8.05,clear sky
311,Coquimbo,CL,-29.9533,-71.3436,55.13,87,75,2.26,broken clouds
312,Asyut,EG,27.181,31.1837,75.47,30,27,4.14,scattered clouds
313,Ndele,CF,8.4109,20.6473,80.02,58,100,7.7,overcast clouds
314,Grootfontein,NA,-19.5667,18.1167,50.29,39,0,3.2,clear sky
315,Luau,AO,-10.7073,22.2247,52.2,49,57,5.1,broken clouds
316,Sorland,NO,67.667,12.6934,44.78,77,100,12.57,overcast clouds
317,Pucara,PE,-15.9803,-71.4606,35.83,65,39,1.68,scattered clouds
318,Torbay,CA,47.6666,-52.7314,41.68,85,100,1.99,overcast clouds
319,Puerto Cabezas,NI,14.0351,-83.3888,77.9,80,94,7.99,overcast clouds
320,Dzhebariki-Khaya,RU,62.2167,135.8,58.91,60,100,11.68,light rain
321,Spodnja Idrija,SI,46.0319,14.0272,52.16,92,47,3.87,scattered clouds
322,Talara,PE,-4.5772,-81.2719,68.65,87,37,13.53,scattered clouds
323,Farafangana,MG,-22.8167,47.8333,65.77,89,2,4.43,clear sky
324,Vega De Alatorre,MX,20.0333,-96.6333,80.8,86,16,7.16,few clouds
325,Bubaque,GW,11.2833,-15.8333,77.74,70,23,10.8,few clouds
326,Manokwari,ID,-0.8667,134.0833,84.99,72,100,4.94,overcast clouds
327,Honiara,SB,-9.4333,159.95,83.62,75,76,1.43,broken clouds
328,San Policarpo,PH,12.1791,125.5072,83.34,79,99,2.8,moderate rain
329,Nouakchott,MR,18.0858,-15.9785,71.53,79,7,16.55,clear sky
330,Bulgan,MN,48.8125,103.5347,38.32,95,100,9.1,overcast clouds
331,Nelson Bay,AU,-32.7167,152.15,63.77,92,88,1.99,light rain
332,Westport,US,41.1415,-73.3579,49.62,86,100,1.01,overcast clouds
333,Sweetwater,US,25.7634,-80.3731,81.01,74,40,6.91,scattered clouds
334,Kavali,IN,14.9167,79.9833,93.11,46,42,18.9,scattered clouds
335,Smidovich,RU,48.6,133.8167,59.23,65,100,16.02,overcast clouds
336,Lagos,NG,6.5833,3.75,78.22,90,54,3.0,broken clouds
337,San Patricio,US,28.017,-97.5169,77.86,85,3,6.85,clear sky
338,Potosi,BO,-19.5836,-65.7531,39.88,57,99,2.62,overcast clouds
339,Carnarvon,AU,-24.8667,113.6333,69.42,59,55,9.82,broken clouds
340,Naze,JP,28.3667,129.4833,68.76,82,100,4.74,light rain
341,Keflavik,IS,64.0049,-22.5624,46.83,100,90,27.63,moderate rain
342,Maragogi,BR,-9.0122,-35.2225,75.04,84,67,4.12,broken clouds
343,Vila Velha,BR,-20.3297,-40.2925,66.94,83,7,10.22,clear sky
344,San Luis,AR,-33.295,-66.3356,49.24,58,77,6.15,broken clouds
345,Bitkine,TD,11.9801,18.2138,87.17,17,58,1.97,broken clouds
346,Swan Hill,AU,-35.3378,143.5544,58.73,32,0,6.8,clear sky
347,Kasiri,SL,8.9412,-13.1148,76.82,90,98,2.55,light rain
348,Meulaboh,ID,4.1363,96.1285,75.92,93,100,0.83,overcast clouds
349,Merrill,US,45.1805,-89.6835,50.72,76,1,0.0,clear sky
350,Palembang,ID,-2.9167,104.7458,80.69,89,75,5.75,broken clouds
351,Kelamangalam,IN,12.6,77.85,82.87,69,97,14.67,overcast clouds
352,Oum Hadjer,TD,13.2954,19.6966,86.54,12,11,9.08,few clouds
353,Shangrao,CN,28.4532,117.9686,78.51,74,51,4.16,broken clouds
354,Chapais,CA,49.7834,-74.8492,39.0,50,0,4.85,clear sky
355,Vagamo,NO,61.8751,9.0967,52.74,62,4,4.5,clear sky
356,Hervey Bay,AU,-25.2986,152.8535,71.71,60,100,7.0,overcast clouds
357,Carutapera,BR,-1.195,-46.02,75.16,95,17,4.97,few clouds
358,Neuquen,AR,-38.9516,-68.0591,46.4,57,10,6.69,clear sky
359,Kabrai,IN,25.4167,80.0167,87.57,51,0,5.73,clear sky
360,Kota Kinabalu,MY,5.9749,116.0724,87.78,79,20,4.61,few clouds
361,Qaanaaq,GL,77.484,-69.3632,29.1,91,98,3.42,overcast clouds
362,Pingxiang,CN,27.6167,113.85,78.66,79,97,0.6,light rain
363,Manzhouli,CN,49.6,117.4333,61.72,35,28,13.96,scattered clouds
364,Shingu,JP,33.7333,135.9833,71.91,56,99,5.41,overcast clouds
365,Sindor,RU,62.8629,51.8905,36.73,76,22,10.71,few clouds
366,Uvalde,US,29.3669,-99.767,76.53,61,1,6.64,clear sky
367,Hamilton,US,39.1834,-84.5333,54.45,70,1,1.01,clear sky
368,Leninskoye,KZ,41.7589,69.3864,80.53,31,53,3.67,broken clouds
369,Komsomolskiy,UZ,40.4272,71.7189,80.02,31,0,6.91,clear sky
370,Buckeye,US,33.3703,-112.5838,95.05,13,3,11.92,clear sky
371,Sur,OM,22.5667,59.5289,89.42,45,100,11.59,overcast clouds
372,Nagato,JP,34.3833,131.2,71.2,48,0,2.93,clear sky
373,Butte,US,39.6499,-121.5677,82.56,32,1,6.4,clear sky
374,Villa Bruzual,VE,9.3328,-69.1208,74.55,84,25,3.74,scattered clouds
375,Onega,RU,63.9061,38.1404,39.09,67,10,6.8,clear sky
376,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.21,82,0,1.54,clear sky
377,San Jose,US,37.3394,-121.895,62.62,71,20,4.0,few clouds
378,Mocuba,MZ,-16.8392,36.9856,59.67,76,0,3.62,clear sky
379,Conceicao Do Araguaia,BR,-8.2578,-49.2647,72.57,70,0,1.03,clear sky
380,Shitanjing,CN,39.2342,106.3439,75.52,20,70,3.51,broken clouds
381,Edd,ER,13.9297,41.6925,88.65,52,7,1.74,clear sky
382,Joao Pinheiro,BR,-17.7425,-46.1725,69.12,56,36,2.39,scattered clouds
383,Port Augusta,AU,-32.5,137.7667,63.72,25,1,6.13,clear sky
384,Portland,US,45.5234,-122.6762,77.59,45,20,6.91,few clouds
385,Nizhniy Kuranakh,RU,58.8353,125.4869,66.92,34,50,4.14,scattered clouds
386,Kanungu,UG,-0.9575,29.7897,60.15,88,85,3.6,overcast clouds
387,Bakaly,RU,55.1789,53.8028,67.48,70,14,4.12,few clouds
388,Catuday,PH,16.2923,119.8062,84.72,72,91,4.76,overcast clouds
389,Ayagoz,KZ,47.9714,80.4392,64.85,24,0,17.09,clear sky
390,Vestmanna,FO,62.1564,-7.1664,43.72,100,90,9.98,overcast clouds
391,Gasa,PS,31.5,34.4667,69.78,82,2,1.19,clear sky
392,Paamiut,GL,61.994,-49.6678,34.83,97,100,7.63,overcast clouds
393,Akdepe,TM,42.0551,59.3788,87.8,16,0,16.89,clear sky
394,Kirakira,SB,-10.4544,161.9205,79.93,86,99,7.52,light rain
395,Praia Da Vitoria,PT,38.7333,-27.0667,61.75,85,13,8.68,few clouds
396,Puerto Escondido,MX,15.85,-97.0667,83.35,74,40,3.65,scattered clouds
397,Kloulklubed,PW,7.0419,134.2556,81.97,81,100,18.34,overcast clouds
398,Manica,FR,49.0,-1.1667,51.21,84,99,6.44,overcast clouds
399,Broome,US,42.2506,-75.833,49.01,84,90,1.01,overcast clouds
400,Fuzhou,CN,26.0614,119.3061,73.42,93,100,1.7,moderate rain
401,Berlevag,NO,70.8578,29.0864,40.55,86,100,25.3,overcast clouds
402,Sol-Iletsk,RU,51.1631,54.9918,71.17,62,19,9.24,few clouds
403,Coihaique,CL,-45.5752,-72.0662,39.15,87,95,2.3,overcast clouds
404,Tessalit,ML,20.1986,1.0114,89.46,8,59,4.21,broken clouds
405,Atar,MR,20.5169,-13.0499,86.94,25,95,15.08,overcast clouds
406,Harlingen,US,26.1906,-97.6961,80.78,75,1,5.75,clear sky
407,Cairns,AU,-16.9167,145.7667,79.11,74,75,8.05,broken clouds
408,Egvekinot,RU,66.3167,-179.1667,43.27,45,9,4.59,clear sky
409,Itoigawa,JP,37.0333,137.85,72.61,81,36,6.31,scattered clouds
410,Laguna,US,38.421,-121.4238,80.65,52,1,5.99,clear sky
411,Labytnangi,RU,66.6572,66.4183,44.49,48,50,8.97,scattered clouds
412,Jiaocheng,CN,24.6774,116.1389,84.07,83,100,3.89,overcast clouds
413,Rio Rancho,US,35.2334,-106.6645,82.49,13,1,1.01,clear sky
414,Korla,CN,41.7597,86.1469,79.66,24,62,16.24,broken clouds
415,Qaqortoq,GL,60.7167,-46.0333,39.7,96,100,6.38,light rain
416,Benguela,AO,-12.5763,13.4055,73.17,60,0,4.18,clear sky
417,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.45,83,58,5.08,broken clouds
418,Mucurapo,TT,10.6667,-61.5333,80.26,76,1,9.31,clear sky
419,Morro Bay,US,35.3658,-120.8499,64.74,85,29,5.99,scattered clouds
420,Taltal,CL,-25.4,-70.4833,64.18,73,12,3.76,few clouds
421,Igarka,RU,67.4667,86.5833,32.16,83,7,8.88,clear sky
422,Ambalavao,MG,-21.8333,46.9333,54.23,71,0,1.5,clear sky
423,Sabang,ID,5.8933,95.3214,82.42,72,100,12.97,overcast clouds
424,Poum,NC,-20.2333,164.0167,71.74,60,99,15.99,overcast clouds
425,Quatre Cocos,MU,-20.2078,57.7625,74.08,82,39,7.2,scattered clouds
426,Kailua,US,21.4022,-157.7394,80.58,61,90,10.36,overcast clouds
427,Boda,CF,4.3189,17.4695,69.98,93,78,2.13,broken clouds
428,Buchanan,LR,5.8808,-10.0467,78.73,88,96,5.14,moderate rain
429,Cedar City,US,37.6775,-113.0619,69.4,17,1,5.75,clear sky
430,Lebu,CL,-37.6167,-73.65,48.2,77,39,2.95,scattered clouds
431,Sira,IN,13.7453,76.9092,79.45,63,21,14.05,few clouds
432,Thunder Bay,CA,48.4001,-89.3168,38.55,64,100,3.09,overcast clouds
433,El Limon,VE,10.3059,-67.6321,71.22,84,100,4.43,overcast clouds
434,Sarangani,PH,5.4033,125.4636,83.97,76,100,15.57,overcast clouds
435,Mount Isa,AU,-20.7333,139.5,74.97,17,0,8.05,clear sky
436,Koszalin,PL,54.1944,16.1722,49.68,85,2,7.14,clear sky
437,Mahdalynivka,UA,48.921,34.9156,57.76,94,44,7.78,scattered clouds
438,Borger,NL,52.9233,6.7931,48.79,95,7,1.34,clear sky
439,Oistins,BB,13.0667,-59.5333,80.69,65,40,19.57,scattered clouds
440,Kandrian,PG,-6.2167,149.55,81.59,83,82,13.0,light rain
441,Delano,US,35.7688,-119.247,86.58,24,1,13.06,clear sky
442,Samana,DO,19.2056,-69.3369,75.49,90,62,6.46,broken clouds
443,Sovetskiy,RU,61.3614,63.5842,60.22,84,90,6.38,overcast clouds
444,Bardsir,IR,29.9227,56.5743,64.45,18,0,2.37,clear sky
445,Cerkezkoy,TR,41.285,28.0003,61.21,100,12,2.8,few clouds
446,Siva,EG,29.2041,25.5195,79.3,26,0,12.28,clear sky
447,Elko,US,41.0002,-115.5012,69.82,18,100,7.0,overcast clouds
448,Guerrero Negro,MX,27.9769,-114.0611,59.92,81,64,19.17,broken clouds
449,Pundaguitan,PH,6.3711,126.1689,82.89,76,100,8.66,overcast clouds
450,Xuddur,SO,4.1213,43.8894,71.94,73,94,8.37,overcast clouds
451,Moranbah,AU,-22.0016,148.0466,73.78,38,2,18.37,clear sky
452,Hay River,CA,60.8156,-115.7999,53.53,54,21,3.44,few clouds
453,Isangel,VU,-19.55,169.2667,75.45,56,100,7.09,overcast clouds
454,Bouna,CI,9.2667,-3.0,76.44,73,56,6.33,broken clouds
455,Huarmey,PE,-10.0681,-78.1522,65.14,91,36,7.2,scattered clouds
456,Pevek,RU,69.7008,170.3133,41.94,57,1,1.83,clear sky
457,Bonavista,CA,48.6499,-53.1147,41.11,83,94,13.87,overcast clouds
458,Los Negros,BO,-17.7333,-63.4333,72.95,73,88,8.16,moderate rain
459,Sedalia,US,38.7045,-93.2283,55.31,62,1,4.61,clear sky
460,Kendari,ID,-3.945,122.4989,87.24,62,75,2.24,broken clouds
461,Auki,SB,-8.7676,160.7034,81.28,82,97,3.15,overcast clouds
462,Tilichiki,RU,60.4667,166.1,46.45,64,96,1.32,overcast clouds
463,Coahuayana,MX,18.7333,-103.6833,76.53,68,95,0.98,overcast clouds
464,Suntar,RU,62.1444,117.6319,71.47,29,95,5.84,overcast clouds
465,Muli,MV,2.9167,73.5667,83.95,72,86,19.53,overcast clouds
466,Nouadhibou,MR,20.931,-17.0347,66.25,88,100,20.74,overcast clouds
467,Bouloupari,NC,-21.8667,166.05,71.51,61,85,9.6,overcast clouds
468,Qandala,SO,11.472,49.8728,87.39,57,0,4.43,clear sky
469,Mezen,RU,65.8522,44.24,36.01,77,99,11.34,overcast clouds
470,Cassilandia,BR,-19.1133,-51.7342,70.95,62,82,4.07,broken clouds
471,Adrar,MR,20.5022,-10.0711,90.5,16,95,8.12,overcast clouds
472,Livingstonia,MW,-10.606,34.1063,54.95,76,5,2.1,clear sky
473,Bossangoa,CF,6.4926,17.4552,70.52,91,97,4.72,light rain
474,Dalhousie,IN,32.5333,75.9833,72.61,28,9,1.23,clear sky
475,Sept-Iles,CA,50.2001,-66.3821,42.06,75,7,3.47,clear sky
476,Vieux Fort,LC,13.7167,-60.95,79.92,74,20,19.57,few clouds
477,Cordoba,AR,-31.4135,-64.1811,52.75,55,0,5.7,clear sky
478,Teya,RU,60.3778,92.6267,45.5,48,78,8.46,broken clouds
479,Whitehorse,CA,60.7161,-135.0538,53.02,60,100,13.0,overcast clouds
480,Christchurch,NZ,-43.5333,172.6333,55.6,89,90,8.01,moderate rain
481,Kralendijk,BQ,12.15,-68.2667,80.58,74,100,12.66,overcast clouds
482,Naryan-Mar,RU,67.6713,53.087,36.52,72,99,16.37,overcast clouds
483,Jipijapa,EC,-1.3333,-80.5833,69.3,92,64,3.33,broken clouds
484,Zhangye,CN,38.9342,100.4517,82.04,15,0,0.76,clear sky
485,Celestun,MX,20.8667,-90.4,80.42,77,10,14.07,clear sky
486,Ahipara,NZ,-35.1667,173.1667,56.57,77,99,12.3,overcast clouds
487,Sayat,TM,38.7839,63.8803,94.32,14,0,6.06,clear sky
488,Valdepenas,ES,38.7621,-3.3848,70.03,49,100,6.49,overcast clouds
489,Vilhena,BR,-12.7406,-60.1458,68.2,67,96,2.13,overcast clouds
490,Boa Vista,BR,2.8197,-60.6733,74.55,97,100,3.11,overcast clouds
491,Jerez,GT,14.1,-89.75,69.96,95,90,1.63,overcast clouds
492,West Richland,US,46.3043,-119.3614,76.39,31,1,6.91,clear sky
493,Bireun,ID,5.203,96.7009,85.33,62,100,2.44,overcast clouds
494,Sorong,ID,-0.8833,131.25,81.73,86,100,15.61,overcast clouds
495,Ler,SS,8.3018,30.1418,77.11,64,3,4.94,clear sky
496,Luderitz,NA,-26.6481,15.1594,58.96,57,63,11.7,broken clouds
497,Kem,RU,64.9555,34.5793,39.09,60,24,8.97,few clouds
498,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,75.4,82,73,1.16,broken clouds
499,Slave Lake,CA,55.2834,-114.769,54.3,70,62,3.49,broken clouds
500,Fort Smith,US,35.3859,-94.3986,63.34,71,1,7.0,clear sky
501,North Bend,US,43.4065,-124.2243,58.91,85,90,10.36,overcast clouds
502,Verkhnevilyuysk,RU,63.4453,120.3167,68.86,33,24,9.1,few clouds
503,Hongjiang,CN,27.11,109.9956,73.63,84,100,3.29,overcast clouds
504,Mazagao,BR,-0.115,-51.2894,80.65,94,9,3.18,clear sky
505,Crowley,US,30.2141,-92.3746,73.4,92,9,8.43,clear sky
506,Phan Thiet,VN,10.9333,108.1,89.55,60,16,8.1,few clouds
507,Stubbekobing,DK,54.8887,12.041,47.05,84,5,3.67,clear sky
508,Dagua,CO,3.6569,-76.6886,72.1,97,99,1.19,overcast clouds
509,Tibiri,NE,13.5627,7.0485,89.01,31,89,7.7,overcast clouds
510,Oranjemund,NA,-28.55,16.4333,55.98,79,100,9.22,overcast clouds
511,Werda,BW,-25.2667,23.2833,50.38,46,15,7.31,few clouds
512,Svetlaya,RU,46.5389,138.3297,43.34,94,100,14.81,overcast clouds
513,Chlorakas,CY,34.8042,32.4083,67.23,66,0,0.83,clear sky
514,Tongzi,CN,28.7829,105.0877,72.81,83,100,1.74,overcast clouds
515,Xudat,AZ,41.631,48.681,70.12,58,100,2.19,overcast clouds
516,Winslow,US,35.0242,-110.6974,77.18,6,1,14.97,clear sky
517,Barras,BR,-4.2444,-42.2944,77.16,70,74,4.23,broken clouds
518,San Jeronimo,PE,-11.9472,-75.2829,46.72,84,81,2.3,broken clouds
519,Barsovo,RU,61.1667,73.1667,62.73,64,100,11.7,overcast clouds
520,Chor,PK,25.5167,69.7667,88.11,62,8,19.01,clear sky
521,Burgeo,CA,47.6167,-57.6152,41.94,83,100,8.05,overcast clouds
522,Castanos,MX,26.7833,-101.4167,76.82,72,71,5.61,broken clouds
523,Avera,US,33.194,-82.5271,71.47,57,67,12.17,broken clouds
524,Ossora,RU,59.2353,163.0719,42.06,76,100,6.44,overcast clouds
525,Huilong,CN,31.8111,121.655,86.99,67,55,7.43,broken clouds
526,Giyani,ZA,-23.3025,30.7187,56.46,62,0,3.18,clear sky
527,Yondo,CO,7.0062,-73.9097,72.77,95,99,1.14,overcast clouds
528,Basco,PH,20.4487,121.9702,84.85,78,84,17.13,broken clouds
529,Pervomayskiy,RU,53.2485,40.2871,54.28,97,100,13.04,overcast clouds
530,Roald,NO,62.5833,6.1333,52.16,93,90,10.36,overcast clouds
531,Apt,FR,43.8833,5.4,61.09,79,77,3.22,broken clouds
532,Greymouth,NZ,-42.4667,171.2,45.46,91,100,11.9,light rain
533,Port Shepstone,ZA,-30.7414,30.455,61.29,68,0,12.95,clear sky
534,Miri,MY,4.4148,114.0089,84.09,73,70,0.81,broken clouds
535,Prado,BR,-17.3411,-39.2208,73.89,91,42,6.82,scattered clouds
536,Mangrol,IN,21.1167,70.1167,84.27,72,100,8.84,overcast clouds
537,Manuk Mangkaw,PH,4.8,119.85,84.58,70,90,6.6,overcast clouds
538,Rawson,AR,-43.3002,-65.1023,42.39,48,0,7.05,clear sky
539,Lukovetskiy,RU,64.2956,41.9211,37.38,63,16,7.7,light rain
540,Tukrah,LY,32.5341,20.5791,69.33,80,63,15.37,broken clouds
541,Lakhnadon,IN,22.6,79.6,91.36,37,15,11.68,few clouds
542,Rabo De Peixe,PT,37.8,-25.5833,62.11,77,75,7.58,broken clouds
543,Mpika,ZM,-11.8343,31.4529,50.77,66,16,3.67,few clouds
544,Labuan,MY,5.2767,115.2417,87.96,74,62,7.78,broken clouds
545,Morant Bay,JM,17.8815,-76.4093,75.65,85,9,5.32,clear sky
546,Mount Gambier,AU,-37.8333,140.7667,56.89,47,14,4.21,few clouds
547,Salamiyah,SY,35.0113,37.0532,61.32,88,0,6.44,clear sky
548,Campina Grande Do Sul,BR,-25.3056,-49.0553,63.52,83,12,1.66,moderate rain
549,Sinnamary,GF,5.3833,-52.95,77.41,90,80,9.48,broken clouds
550,Poronaysk,RU,49.2167,143.1167,39.34,94,100,16.67,overcast clouds
551,Hauterive,FR,46.0901,3.4459,54.36,95,20,2.19,few clouds
552,Mpongwe,ZM,-13.5091,28.155,48.36,64,0,2.57,clear sky
553,Lardos,GR,36.0942,28.0157,69.94,75,0,5.79,clear sky
554,Severobaykalsk,RU,55.65,109.3167,41.61,56,48,3.15,scattered clouds
555,Yanam,IN,16.7333,82.2167,90.0,51,100,5.73,overcast clouds
556,Price,US,39.5994,-110.8107,70.86,21,1,4.61,clear sky
557,Kidal,ML,18.4411,1.4078,90.55,6,99,5.53,overcast clouds
558,Doha,QA,25.2867,51.5333,93.18,33,0,4.61,clear sky
559,Miles City,US,46.4083,-105.8406,59.5,50,1,8.05,clear sky
560,Jabinyanah,TN,35.035,10.9081,66.22,81,3,10.58,clear sky
561,Dire Dawa,ET,9.5931,41.8661,67.75,55,1,7.58,clear sky
562,Balaipungut,ID,1.05,101.2833,84.61,58,33,4.43,scattered clouds
563,Belmonte,BR,-15.8631,-38.8828,75.7,86,67,5.14,broken clouds
564,Nabire,ID,-3.3667,135.4833,88.3,63,100,3.69,overcast clouds
565,Wanaka,NZ,-44.7,169.15,45.37,96,100,9.08,overcast clouds
566,Manado,ID,1.487,124.8455,92.17,58,20,4.7,few clouds
567,Utuado,PR,18.2655,-66.7004,79.12,95,0,2.24,clear sky
568,Puerto Carreno,CO,6.189,-67.4859,77.76,84,62,2.71,broken clouds
569,Nanakuli,US,21.3906,-158.1547,80.55,61,20,4.94,few clouds
570,Palana,RU,59.1167,159.9667,38.48,76,92,9.4,overcast clouds
571,Bhuban,IN,20.8833,85.8333,87.89,69,74,7.52,broken clouds
572,Birao,CF,10.2849,22.7882,82.65,31,53,5.1,broken clouds
573,Moose Factory,CA,51.2585,-80.6094,48.78,44,20,7.56,few clouds
574,Port-Gentil,GA,-0.7193,8.7815,79.38,85,78,10.18,broken clouds
575,Walvis Bay,NA,-22.9575,14.5053,56.08,82,42,5.1,scattered clouds
576,Portobelo,PA,9.55,-79.65,76.05,87,100,3.38,overcast clouds
577,Flinders,AU,-34.5833,150.8552,62.19,64,84,4.0,broken clouds
578,Doka,SD,13.5167,35.7667,85.82,38,96,11.99,overcast clouds
